"tt0366548","Happy Feet","6.5","108 mins.","George Miller","Warren Coleman;Elijah Wood;Brittany Murphy;Hugh Jackman","Animation;Comedy;Family;Music","Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!"
"tt0397313","Eight Below","7.3","120 mins.","Frank Marshall","Paul Walker;Jason Biggs;Bruce Greenwood","Adventure;Drama;Family","Brutal cold forces two Antarctic explorers to leave their team of sled dogs behind as they fend for their survival."
"tt0409182","Poseidon","5.6","98 mins.","Wolfgang Petersen","Richard Dreyfuss;Kurt Russell;Emmy Rossum","Action;Adventure;Drama;Thriller","On New Year's Eve, the luxury ocean liner, Poseidon, capsizes after being swamped by a rogue wave. The survivors are left to fight for survival as they attempt to escape the sinking ship."
"tt0439815","Slither","6.5","95 mins.","James Gunn","Nathan Fillion;Elizabeth Banks;Michael Rooker","Horror;Sci-Fi","A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters."
"tt0460740","Cashback","7.3","102 mins.","Sean Ellis","Sean Biggerstaff;Emilia Fox;Michelle Ryan","Comedy;Drama;Romance","After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild."
"tt0425210","Lucky Number Slevin","7.8","110 mins.","Paul McGuigan","Josh Hartnett;Ben Kingsley;Morgan Freeman","Crime;Drama;Mystery;Thriller","A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses: The Rabbi and The Boss. Slevin is under constant surveillance by relentless Detective Brikowski as well as the infamous assassin Goodkat and finds himself having to hatch his own ingenious plot to get them before they get him."
"tt0414982","Final Destination 3","5.8","93 mins.","James Wong","Mary Elizabeth Winstead;Ryan Merriman;Kris Lemche","Horror;Mystery","In this third installment of the Final Destination series, a student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself which seeks out those who escaped their fate."
"tt0456554","Grandma's Boy","7.0","94 mins.","Nicholaus Goossen","Allen Covert;Linda Cardellini;Shirley Jones","Comedy","A 35 year old video game tester has to move in with his grandma and her two old lady roommates."
"tt0404390","Running Scared","7.4","122 mins.","Wayne Kramer","Paul Walker;Cameron Bright;Chazz Palminteri","Action;Crime;Drama;Thriller","A low-ranking thug is entrusted by his crime boss to dispose of a gun that killed corrupt cops, but things get out of control when the gun ends up in wrong hands."
"tt0406816","The Guardian","6.8","139 mins.","Andrew Davis","Kevin Costner;Ashton Kutcher;Sela Ward","Action;Adventure;Drama","A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's ""A"" School, where legendary rescue swimmer Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice."
"tt0454841","The Hills Have Eyes","6.4","107 mins.","Alexandre Aja","Ted Levine;Kathleen Quinlan;Dan Byrd","Horror;Thriller","A suburban American family is being stalked by a group of psychotic people who live in the desert, far away from civilization."
"tt0457495","Alex Rider: Operation Stormbreaker","5.1","93 mins.","Geoffrey Sax","Alex Pettyfer;Mickey Rourke;Sophie Okonedo","Action;Adventure;Family;Thriller","Alex Rider thinks he is a normal school boy, until his uncle is killed. He discovers that his uncle was actually spy on a mission..."
"tt0387808","Idiocracy","6.5","84 mins.","Mike Judge","Luke Wilson;Maya Rudolph;Dax Shepard","Adventure;Comedy;Sci-Fi;Thriller","Private Joe Bauers, the definition of ""average American"", is selected by the Pentagon to be the guinea pig for a top-secret hibernation program. Forgotten, he awakes 500 years in the future. He discovers a society so incredibly dumbed-down that he's easily the most intelligent person alive."
"tt0462200","Black Snake Moan","7.0","116 mins.","Craig Brewer","Christina Ricci;Samuel L. Jackson;Justin Timberlake","Drama","A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it."
"tt0424095","Flushed Away","6.7","85 mins.","David Bowers","Sam Fell;Hugh Jackman;Kate Winslet;Ian McKellen","Animation;Adventure;Comedy;Family","The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life."
"tt0343737","The Good Shepherd","6.7","167 mins.","Robert De Niro","Matt Damon;Angelina Jolie;Robert De Niro","Drama;History;Thriller","The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life."
"tt0443453","Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan","7.3","84 mins.","Larry Charles","Sacha Baron Cohen;Ken Davitian;Luenell","Comedy","Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson."
"tt0479884","Crank","7.0","88 mins.","Mark Neveldine","Brian Taylor;Jason Statham;Amy Smart;Carlos Sanz","Action;Crime;Thriller","Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops."
"tt0446755","The Painted Veil","7.5","125 mins.","John Curran","Naomi Watts;Edward Norton;Liev Schreiber","Drama;Romance","A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife."
"tt0468489","Half Nelson","7.3","106 mins.","Ryan Fleck","Ryan Gosling;Anthony Mackie;Shareeka Epps","Drama","An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret."
"tt0418689","Flags of Our Fathers","7.1","132 mins.","Clint Eastwood","Ryan Phillippe;Barry Pepper;Joseph Cross","Drama;History;War","The life stories of the six men who raised the flag at The Battle of Iwo Jima, a turning point in WWII."
"tt0362120","Scary Movie 4","5.0","83 mins.","David Zucker","Anna Faris;Regina Hall;Craig Bierko","Comedy","Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them."
"tt0436697","The Queen","7.4","103 mins.","Stephen Frears","Helen Mirren;Michael Sheen;James Cromwell","Biography;Drama","After the death of Princess Diana, HM Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted."
"tt0462504","Rescue Dawn","7.4","126 mins.","Werner Herzog","Christian Bale;Steve Zahn;Jeremy Davies","Adventure;Biography;Drama;War","A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War."
"tt0457510","Nacho Libre","5.6","92 mins.","Jared Hess","Jack Black;Ana de la Reguera;HÃ©ctor JimÃ©nez","Comedy;Family;Sport","Berated all his life by those around him, a monk follows his dream and dons a mask to moonlight as a Luchador (Mexican wrestler)."
"tt0480025","This Is England","7.7","101 mins.","Shane Meadows","Thomas Turgoose;Stephen Graham;Jo Hartley","Crime;Drama","A story about a troubled boy growing up in England, set in 1983. He comes across a few skinheads on his way home from school, after a fight. They become his new best friends even like family. Based on experiences of director Shane Meadows."
"tt0452681","The Santa Clause 3: The Escape Clause","4.5","97 mins.","Michael Lembeck","Tim Allen;Martin Short;Elizabeth Mitchell","Adventure;Comedy;Family;Fantasy","Santa, aka Scott Calvin, is faced with double-duty: how to keep his new family happy, and how to stop Jack Frost from taking over Christmas."
"tt0419749","Find Me Guilty","7.0","125 mins.","Sidney Lumet","Vin Diesel;Peter Dinklage;Ron Silver","Biography;Comedy;Crime;Drama","Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history."
"tt0438097","Ice Age: The Meltdown","6.9","91 mins.","Carlos Saldanha","Ray Romano;John Leguizamo;Denis Leary","Animation;Action;Adventure;Comedy;Family;Fantasy;Romance;Sci-Fi","Manny, Sid, and Diego discover that the Ice Age is coming to an end, and join everybody for a journey to higher ground. On the trip, they discover that Manny, in fact, is not the last of the wooly mammoths."
"tt0449089","RV","5.4","99 mins.","Barry Sonnenfeld","Robin Williams;Cheryl Hines;Kristin Chenoweth","Adventure;Comedy;Family","Bob Munro and his dysfunctional family rent an RV for a road trip to the Colorado Rockies, where they ultimately have to contend with a bizarre community of campers."
"tt0410297","The Lake House","6.8","99 mins.","Alejandro Agresti","Keanu Reeves;Sandra Bullock;Christopher Plummer","Drama;Fantasy;Romance","A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late."
"tt0405296","A Scanner Darkly","7.1","100 mins.","Richard Linklater","Keanu Reeves;Winona Ryder;Robert Downey Jr.","Animation;Crime;Drama;Sci-Fi","An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result."
"tt0401855","Underworld: Evolution","6.7","106 mins.","Len Wiseman","Kate Beckinsale;Scott Speedman;Bill Nighy","Action;Fantasy;Sci-Fi;Thriller","Picking up directly from the previous film, vampire warrior Selena and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them."
"tt0475944","The Covenant","5.1","97 mins.","Renny Harlin","Steven Strait;Sebastian Stan;Toby Hemingway","Action;Fantasy;Horror;Thriller","Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart."
"tt0455590","The Last King of Scotland","7.7","121 mins.","Kevin Macdonald","James McAvoy;Forest Whitaker;Gillian Anderson","Biography;Drama;History","Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s"
"tt0463034","You, Me and Dupree","5.6","108 mins.","Anthony Russo","Joe Russo;Kate Hudson;Owen Wilson;Matt Dillon","Comedy;Romance","A best man (Wilson) stays on as a houseguest with the newlyweds, much to the couple's annoyance."
"tt0430912","Basic Instinct 2","4.1","114 mins.","Michael Caton-Jones","Sharon Stone;David Morrissey;David Thewlis","Crime;Horror;Mystery;Thriller","Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game."
"tt0421729","Big Momma's House 2","4.4","99 mins.","John Whitesell","Martin Lawrence;Emily Procter;Nia Long","Action;Comedy;Crime","On his latest assignment, FBI agent Malcolm Turner goes undercover as Big Momma, and works as a nanny for an unhappy woman who is under investigation for murder."
"tt0427229","Failure to Launch","5.5","97 mins.","Tom Dey","Matthew McConaughey;Sarah Jessica Parker;Kathy Bates","Comedy;Romance","A thirtysomething slacker suspects his parents of setting him up with his dream girl so he'll finally vacate their home."
"tt0457513","Scoop","6.7","96 mins.","Woody Allen","Scarlett Johansson;Hugh Jackman;Jim Dunk","Comedy;Mystery","An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls."
"tt0907657","Once","8.0","85 mins.","John Carney","Glen Hansard;MarkÃ©ta IrglovÃ¡;Hugh Walsh","Drama;Music;Romance","A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story."
"tt0465551","Notes on a Scandal","7.5","92 mins.","Richard Eyre","Cate Blanchett;Judi Dench;Andrew Simpson","Drama;Thriller","A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship."
"tt0327084","Over the Hedge","6.8","83 mins.","Tim Johnson","Karey Kirkpatrick;Bruce Willis;Garry Shandling;Steve Carell","Animation;Adventure;Comedy;Family","A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself."
"tt0445990","Invincible","7.1","105 mins.","Ericson Core","Mark Wahlberg;Greg Kinnear;Elizabeth Banks","Biography;Drama;Sport","Based on the story of Vince Papale, a 30-year-old bartender from South Philadelphia who overcame long odds to play for the NFL's Philadelphia Eagles in 1976."
"tt0441048","Dhoom:2","6.0","152 mins.","Sanjay Gadhvi","Abhishek Bachchan;Uday Chopra;Hrithik Roshan","Action;Thriller","ACP Jai Dixit and his best friend Ali takes on an international thief known only as Mr. A. Will they be able to catch him?"
"tt0430634","Stick It","6.3","103 mins.","Jessica Bendinger","Missy Peregrym;Jeff Bridges;Vanessa Lengies","Comedy;Drama;Sport","None"
"tt0424345","Clerks II","7.5","97 mins.","Kevin Smith","Brian O'Halloran;Jeff Anderson;Rosario Dawson","Comedy","A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional Disney-McDonald's-style fast-food empire."
"tt0450345","The Wicker Man","3.6","102 mins.","Neil LaBute","Nicolas Cage;Ellen Burstyn;Leelee Sobieski","Horror;Mystery;Thriller","A sheriff investigating the disappearance of a young girl from a small island discovers there's a larger mystery to solve among the island's secretive, neo-pagan community."
"tt0375154","Tristan + Isolde","6.9","125 mins.","Kevin Reynolds","James Franco;Sophia Myles;Rufus Sewell","Drama;Romance","An affair between the second in line to Britain's throne (Franco) and the princess of the feuding Irish (Myles) spells doom for the young lovers."
"tt0420294","The Texas Chainsaw Massacre: The Beginning","5.9","91 mins.","Jonathan Liebesman","Jordana Brewster;Matt Bomer;Diora Baird","Horror;Thriller","On one last road trip before they're sent to serve in Vietnam, two brothers and their girlfriends get into an accident that calls their local sheriff to the scene. Thus begins a terrifying experience where the teens are taken to a secluded house of horrors, where a young, would-be killer is being nurtured."
"tt0344854","Arthur and the Invisibles","6.0","94 mins.","Luc Besson","Freddie Highmore;Mia Farrow;Madonna","Animation;Adventure;Family;Fantasy","Ten-year-old Arthur, in a bid to save his grandfather's house from being demolished, goes looking for some much-fabled hidden treasure in the land of the Minimoys, a tiny people living in harmony with nature."
"tt0401711","Paris, je t'aime","7.4","120 mins.","Olivier Assayas","FrÃ©dÃ©ric Auburtin;Juliette Binoche;Leonor Watling;Ludivine Sagnier","Comedy;Drama;Romance","Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened."
"tt0486551","Beerfest","6.2","110 mins.","Jay Chandrasekhar","Jay Chandrasekhar;Kevin Heffernan;Steve Lemme","Comedy","Two brothers travel to Germany for Oktoberfest, only to stumble upon secret, centuries-old competition described as a ""Fight Club"" with beer games."
"tt0370032","Ultraviolet","4.3","88 mins.","Kurt Wimmer","Milla Jovovich;Cameron Bright;Nick Chinlund","Action;Sci-Fi","A beautiful hemophage infected with a virus that gives her superhuman powers has to protect a boy in a futuristic world, who is thought to be carrying antigens that would destroy all hemophages."
